,total_trades,win_rate,avg_pnl,total_pnl,std_pnl,max_win,max_loss,avg_winner,avg_loser,sharpe_ratio,max_drawdown,mar_ratio,avg_rom,median_rom,expire_rate,stop_rate,best_day,worst_day
11:40,1021.0,0.6973555337904016,-1.146816846229173,-1170.8999999999855,331.7333327340175,292.44,-507.94,215.5762359550562,-500.5216181229773,-0.0034570443578206423,-8737.280000000002,-0.05900405868942098,-0.014034297836100907,2.1828634604754007,0.703232125367287,0.29676787463271304,0.0,3.0
11:41,1016.0,0.6889763779527559,-5.233877952755892,-5317.619999999986,334.4392865199913,292.44,-507.94,217.40714285714284,-498.4260126582278,-0.015649710317280664,-11030.780000000012,-0.21225083628313124,-0.05756215742672033,2.1889135254988914,0.6978346456692913,0.3021653543307087,0.0,3.0
11:42,1021.0,0.6973555337904016,-1.146816846229173,-1170.8999999999855,331.7333327340175,292.44,-507.94,215.5762359550562,-500.5216181229773,-0.0034570443578206423,-8737.280000000002,-0.05900405868942098,-0.014034297836100907,2.1828634604754007,0.703232125367287,0.29676787463271304,0.0,3.0
11:43,1016.0,0.6889763779527559,-5.233877952755892,-5317.619999999986,334.4392865199913,292.44,-507.94,217.40714285714284,-498.4260126582278,-0.015649710317280664,-11030.780000000012,-0.21225083628313124,-0.05756215742672033,2.1889135254988914,0.6978346456692913,0.3021653543307087,0.0,3.0
11:44,1021.0,0.6973555337904016,-1.146816846229173,-1170.8999999999855,331.7333327340175,292.44,-507.94,215.5762359550562,-500.5216181229773,-0.0034570443578206423,-8737.280000000002,-0.05900405868942098,-0.014034297836100907,2.1828634604754007,0.703232125367287,0.29676787463271304,0.0,3.0
11:45,1023.0,0.7047898338220919,5.799765395894441,5933.160000000013,328.93396234189777,302.44,-507.94,216.5759223300971,-497.41086092715227,0.017632005386741118,-8390.139999999998,0.31135452829470595,0.06385895392176431,2.2258383727322704,0.7145650048875856,0.2854349951124145,4.0,3.0
11:46,1025.0,0.6965853658536585,2.3691512195122075,2428.380000000013,331.643759821111,302.44,-507.94,218.6710924369748,-494.2211575562702,0.007143662889330799,-8808.540000000006,0.12138109484566138,0.026382348266242917,2.196218020022247,0.7082926829268292,0.2917073170731707,4.0,3.0
11:47,1023.0,0.7047898338220919,5.799765395894441,5933.160000000013,328.93396234189777,302.44,-507.94,216.5759223300971,-497.41086092715227,0.017632005386741118,-8390.139999999998,0.31135452829470595,0.06385895392176431,2.2258383727322704,0.7145650048875856,0.2854349951124145,4.0,3.0
11:48,1025.0,0.6965853658536585,2.3691512195122075,2428.380000000013,331.643759821111,302.44,-507.94,218.6710924369748,-494.2211575562702,0.007143662889330799,-8808.540000000006,0.12138109484566138,0.026382348266242917,2.196218020022247,0.7082926829268292,0.2917073170731707,4.0,3.0
11:49,1023.0,0.7047898338220919,5.799765395894441,5933.160000000013,328.93396234189777,302.44,-507.94,216.5759223300971,-497.41086092715227,0.017632005386741118,-8390.139999999998,0.31135452829470595,0.06385895392176431,2.2258383727322704,0.7145650048875856,0.2854349951124145,4.0,3.0
11:50,1025.0,0.6965853658536585,2.3691512195122075,2428.380000000013,331.643759821111,302.44,-507.94,218.6710924369748,-494.2211575562702,0.007143662889330799,-8808.540000000006,0.12138109484566138,0.026382348266242917,2.196218020022247,0.7082926829268292,0.2917073170731707,4.0,3.0
11:51,1023.0,0.7047898338220919,5.799765395894441,5933.160000000013,328.93396234189777,302.44,-507.94,216.5759223300971,-497.41086092715227,0.017632005386741118,-8390.139999999998,0.31135452829470595,0.06385895392176431,2.2258383727322704,0.7145650048875856,0.2854349951124145,4.0,3.0
11:52,1025.0,0.6965853658536585,2.3691512195122075,2428.380000000013,331.643759821111,302.44,-507.94,218.6710924369748,-494.2211575562702,0.007143662889330799,-8808.540000000006,0.12138109484566138,0.026382348266242917,2.196218020022247,0.7082926829268292,0.2917073170731707,4.0,3.0
11:53,1023.0,0.7047898338220919,5.799765395894441,5933.160000000013,328.93396234189777,302.44,-507.94,216.5759223300971,-497.41086092715227,0.017632005386741118,-8390.139999999998,0.31135452829470595,0.06385895392176431,2.2258383727322704,0.7145650048875856,0.2854349951124145,4.0,3.0
11:54,1025.0,0.6965853658536585,2.3691512195122075,2428.380000000013,331.643759821111,302.44,-507.94,218.6710924369748,-494.2211575562702,0.007143662889330799,-8808.540000000006,0.12138109484566138,0.026382348266242917,2.196218020022247,0.7082926829268292,0.2917073170731707,4.0,3.0
12:05,1028.0,0.7091439688715954,13.240194552529195,13610.920000000013,323.95770876928196,302.44,-507.94,217.13272976680386,-483.87571906354515,0.04087013271833785,-5091.479999999998,1.177014391733478,0.14646568794745263,2.1913429522752494,0.7276264591439688,0.2723735408560311,4.0,3.0
12:06,1023.0,0.7067448680351907,9.985904203323571,10215.580000000013,325.06419712118065,312.44,-507.94,216.04719225449514,-486.6218,0.030719791019005783,-5377.879999999999,0.8363542261750896,0.11020773340882865,2.229515418502203,0.7233626588465298,0.27663734115347016,0.0,3.0
12:07,1023.0,0.7057673509286413,9.721974584555245,9945.580000000014,325.7780749170887,302.44,-507.94,216.7460941828255,-486.8607973421927,0.029842323142923323,-6253.859999999997,0.7001970781880106,0.10756414889885108,2.1901275651691625,0.7233626588465298,0.27663734115347016,0.0,1.0
12:08,1023.0,0.7028347996089932,9.003362658846543,9210.440000000013,327.81535567760653,307.44,-507.94,218.98659248956884,-487.63460526315794,0.027464737398393856,-5728.959999999994,0.7078527468120509,0.0996692051645459,2.229515418502203,0.7204301075268817,0.27956989247311825,0.0,1.0
12:09,1027.0,0.7010710808179162,5.302375851996115,5445.54000000001,329.24522002566636,312.44,-507.94,217.72611111111112,-492.89009771986974,0.01610464033944902,-7414.019999999991,0.3233892157546962,0.058655026521538096,2.185279468732706,0.7147030185004869,0.28529698149951316,4.0,3.0
12:10,1026.0,0.7007797270955166,6.039220272904497,6196.240000000013,327.58942428412746,302.44,-507.94,216.79744089012516,-487.560651465798,0.018435333454679882,-5235.479999999995,0.5210867857607333,0.06677092675307848,2.1798511183191267,0.7173489278752436,0.2826510721247563,4.0,3.0
12:11,1020.0,0.6990196078431372,6.948862745098054,7087.840000000015,330.21901752252774,307.44,-507.94,220.49890603085555,-489.01589576547235,0.02104319368772877,-6221.019999999998,0.5016382471289934,0.07699106544271961,2.230744478821112,0.7137254901960784,0.28627450980392155,0.0,2.0
12:12,1022.0,0.6996086105675147,6.992876712328784,7146.7200000000175,329.64355641709267,302.44,-507.94,219.76027972027973,-488.540325732899,0.021213448818276946,-8336.66,0.37744442189486255,0.07706872061082673,2.2282883874518435,0.7142857142857143,0.2857142857142857,0.0,2.0
12:13,1028.0,0.6964980544747081,6.175447470817134,6348.360000000013,328.9023112976213,302.44,-507.94,219.39810055865922,-483.1432051282051,0.018775932119336848,-9865.339999999993,0.2833269086195048,0.06839889363642963,2.190735258722206,0.7159533073929961,0.2840466926070039,0.0,3.0
12:14,1031.0,0.6993210475266731,5.977749757516986,6163.060000000013,327.6923284091839,297.44,-507.94,217.41919556171982,-485.79412903225807,0.018241958200659096,-7858.039999999998,0.3453190158518529,0.06607728722826614,2.1913429522752494,0.7177497575169738,0.2822502424830262,0.0,3.0
12:15,1033.0,0.6960309777347532,4.751984511132635,4908.800000000012,328.8356531906677,302.44,-507.94,218.49563282336575,-484.680127388535,0.014450940659945129,-8619.33999999999,0.2507492597166474,0.05239890895302694,2.193777777777778,0.7153920619554696,0.2846079380445305,0.0,1.0
12:16,1025.0,0.6985365853658536,6.262243902439034,6418.80000000001,328.27855795070496,292.44,-507.94,218.4623463687151,-485.43766990291266,0.019076006491351126,-8162.599999999998,0.3462291766646298,0.06885143000787007,2.186489479512735,0.7170731707317073,0.28292682926829266,4.0,3.0
12:17,1027.0,0.6981499513145083,6.4912755598831655,6666.540000000011,329.084101909615,302.44,-507.94,219.24892608089263,-485.5965806451613,0.01972527849937289,-5996.019999999997,0.4895259854899579,0.07131477973593586,2.2307438016528924,0.7147030185004869,0.28529698149951316,0.0,3.0
12:18,1016.0,0.6958661417322834,2.9544291338582784,3001.7000000000107,329.568271461853,302.44,-507.94,217.46687411598305,-487.8555987055016,0.00896454358531977,-9513.46000000001,0.138920751066795,0.03272218472652586,2.184070796460177,0.7116141732283464,0.28838582677165353,0.0,3.0
12:19,1014.0,0.6942800788954635,2.073175542406323,2102.2000000000116,329.3877924111808,302.44,-507.94,217.06784090909093,-486.1727741935484,0.006294026646313414,-8918.919999999998,0.10377675753468174,0.02267695642749961,2.185279468732706,0.7120315581854043,0.2879684418145957,0.0,3.0
12:20,1015.0,0.6955665024630542,3.523783251231538,3576.6400000000112,329.9430770340761,302.44,-507.94,218.46124645892354,-487.56310679611653,0.010679973293901256,-6317.779999999997,0.24925797617118967,0.03892562538223411,2.222173435784852,0.7123152709359606,0.2876847290640394,0.0,3.0
12:21,74168.0,0.6988188976377953,5.528759842519694,410057.0600000007,328.5577404296049,302.44,-507.94,218.12450704225355,-487.748954248366,0.01682736141078453,-574606.7399999769,0.31420414620399384,0.06060358896083628,2.185187009116075,0.7155511811023622,0.2844488188976378,0.0,3.0
12:22,1017.0,0.7000983284169124,5.194119960668646,5282.420000000013,327.33523311826355,302.44,-507.94,216.3501123595506,-487.7339672131148,0.015867891492120718,-9745.820000000012,0.23864529503563336,0.05738781230213283,2.1901275651691625,0.7177974434611603,0.28220255653883974,0.0,3.0
12:23,1010.0,0.698019801980198,6.170396039603973,6232.100000000012,328.2989919083657,302.44,-507.94,218.6612765957447,-484.9970491803278,0.018795050218510096,-8889.68,0.30866445437622697,0.06830979039614034,2.2289019029770234,0.7178217821782178,0.28217821782178215,0.0,3.0
12:24,1013.0,0.7018756169792695,7.103830207305044,7196.180000000009,326.3354132826992,297.44,-507.94,216.3120112517581,-485.43596026490076,0.02176849314588824,-10463.50000000002,0.30280523086658334,0.07815622398372883,2.184070796460177,0.7206317867719645,0.2793682132280355,4.0,3.0
12:25,1015.0,0.6945812807881774,2.9359802955665146,2980.0200000000123,329.5381112994614,302.44,-507.94,218.06411347517732,-486.30703225806457,0.008909380113848196,-10955.900000000007,0.1197593563254711,0.03241565645149954,2.181657458563536,0.7133004926108374,0.28669950738916256,4.0,3.0
12:26,1018.0,0.7072691552062869,12.49891944990178,12723.900000000012,325.44989140080213,302.44,-507.94,218.35527777777781,-484.8721476510068,0.03840505030161142,-6024.239999999996,0.9299429700872183,0.1378491939948339,2.224004562159422,0.7259332023575639,0.27406679764243613,4.0,3.0
12:27,1019.0,0.6977428851815506,3.988007850834164,4063.7800000000134,328.5414988482845,292.44,-507.94,216.96742616033754,-487.66253246753246,0.012138520901664741,-9478.76,0.18876305406710636,0.0429020929176204,2.1756473829201104,0.7144259077526988,0.2855740922473013,4.0,2.0
12:28,1015.0,0.6975369458128079,2.453458128078829,2490.260000000011,329.5158631513881,302.44,-507.94,216.62220338983053,-491.4601302931595,0.0074456449671791575,-9278.939999999997,0.11816385748670659,0.025672385864836594,2.185279468732706,0.7113300492610838,0.28866995073891627,0.0,3.0
12:29,1014.0,0.6952662721893491,3.62976331360948,3680.5800000000127,329.2170934746201,297.44,-507.94,217.92652482269506,-485.2997411003236,0.011025440007686915,-10940.50000000003,0.1481212694016749,0.03941218004550454,2.187700831024931,0.7130177514792899,0.2869822485207101,0.0,3.0
12:30,74387.0,0.6967615309126595,2.5077526987242464,186544.20000000054,328.2710990968,302.44,-507.94,215.98647887323946,-488.009708737864,0.007639273471298686,-717301.1999999782,0.11450343810732083,0.02660580721036779,2.172057205720572,0.7134445534838076,0.28655544651619236,4.0,2.0
12:31,1017.0,0.6814159292035398,-5.391012782694188,-5482.659999999989,332.77911183645864,302.44,-507.94,218.31878787878784,-483.8814197530864,-0.016199973468718053,-12006.96000000004,-0.20104653133108707,-0.06057466182946638,2.181657458563536,0.7020648967551623,0.29793510324483774,0.0,2.0
12:32,1027.0,0.6874391431353457,-0.2289386562804177,-235.11999999998898,331.26109199736936,302.44,-507.94,219.19495750708217,-482.8247975077881,-0.0006911124240399345,-9677.400000000043,-0.010697177807704482,-0.0028638773304933128,2.186489479512735,0.7078870496592016,0.2921129503407984,4.0,2.0
12:33,1020.0,0.6823529411764706,-3.8630784313725384,-3940.3399999999892,332.87023582098607,302.44,-507.94,219.17850574712642,-482.9894444444445,-0.011605358532115978,-12627.320000000072,-0.13739180996593453,-0.0433353084948913,2.1792494481236204,0.7029411764705882,0.29705882352941176,4.0,2.0
12:34,1021.0,0.6875612144955926,-1.100646425073447,-1123.7599999999893,331.99580212792165,317.44,-507.94,219.01549857549858,-485.4941692789968,-0.0033152419940820693,-12801.020000000066,-0.03865158671887216,-0.012368917152490597,2.184070796460177,0.7061704211557297,0.2938295788442703,0.0,3.0
12:35,1012.0,0.6976284584980237,3.540968379446652,3583.460000000012,328.402402453667,302.44,-507.94,216.52356940509918,-487.8502614379085,0.010782407049979586,-8613.94000000003,0.18316355014335292,0.0395829419624444,2.1792494481236204,0.7144268774703557,0.2855731225296443,0.0,3.0
12:36,1013.0,0.6989141164856861,5.934511352418571,6011.660000000013,328.39966685127257,312.44,-507.94,218.2888700564972,-487.0060983606558,0.01807100296208956,-7604.9,0.3480480753465081,0.06525929388884678,2.2233937397034595,0.7166831194471865,0.2833168805528134,4.0,3.0
12:37,1018.0,0.7033398821218074,8.356581532416515,8507.000000000013,326.460895346542,312.44,-507.94,217.12575418994413,-486.60609271523174,0.025597496213278188,-6385.9,0.5865332721586513,0.09200667364691181,2.1895205453340267,0.7210216110019646,0.27897838899803534,4.0,3.0
12:38,1016.0,0.6968503937007874,5.277401574803163,5361.840000000013,329.3353378299789,312.44,-507.94,219.0021468926554,-486.011948051948,0.01602440117594562,-7939.239999999998,0.29735363608925913,0.0579503788767731,2.1919513206684407,0.7145669291338582,0.2854330708661417,4.0,3.0
12:39,1016.0,0.7017716535433071,5.363405511811035,5449.220000000011,328.02146855581606,302.44,-507.94,216.5157363253857,-491.506600660066,0.016350775866666785,-7549.239999999998,0.31781137952556915,0.05808088920010703,2.1828634604754007,0.7155511811023622,0.2844488188976378,0.0,2.0
12:40,1014.0,0.6992110453648915,4.694477317554253,4760.200000000013,330.09338554135996,312.44,-507.94,218.5147531734838,-492.35003278688527,0.014221664302225304,-7653.679999999989,0.2738376968647047,0.05060881578674141,2.1798511183191267,0.7120315581854043,0.2879684418145957,4.0,2.0
12:41,1021.0,0.693437806072478,-0.020705190989213206,-21.139999999986685,331.86548308114044,307.44,-507.94,217.84112994350286,-492.82,-6.239031187268979e-05,-11981.66000000003,-0.0007768306014981919,-0.0014102963415894149,2.1756473829201104,0.7051909892262488,0.2948090107737512,4.0,3.0
12:42,1020.0,0.6901960784313725,0.4756666666666768,485.1800000000103,332.0563193390538,302.44,-507.94,219.52664772727275,-487.5366455696203,0.0014324879213666953,-8704.44000000001,0.02454145955899189,0.005181790592096751,2.185279468732706,0.7068627450980393,0.2931372549019608,4.0,3.0
12:43,1017.0,0.6991150442477876,3.470757128810237,3529.760000000011,330.26324553289055,292.44,-507.94,217.5722081575246,-494.0002614379085,0.010509062621273695,-7964.540000000002,0.19512944685824193,0.037675873697122365,2.185279468732706,0.7109144542772862,0.2890855457227139,4.0,3.0
12:44,1010.0,0.696039603960396,2.2677623762376315,2290.440000000008,329.5141908696538,302.44,-507.94,216.74867709815078,-488.8725732899023,0.00688213873354757,-9713.880000000045,0.10381605443067307,0.02441659298018586,2.1901275651691625,0.7108910891089109,0.2891089108910891,4.0,3.0
12:45,73803.0,0.705242334322453,9.175608308605348,677187.4200000005,327.7344089033658,302.44,-507.94,218.19596072931282,-490.93013422818797,0.027997085625851455,-621732.7599999971,0.47956056591584223,0.10100007470778456,2.1792494481236204,0.7181008902077152,0.2818991097922849,4.0,3.0
12:46,1021.0,0.702252693437806,6.475808031341832,6611.80000000001,327.8584890187013,302.44,-507.94,217.09132496513251,-490.2719736842105,0.019751838821450946,-8622.62,0.3376127153916506,0.07141843717557733,2.1828634604754007,0.7179236043095005,0.2820763956904995,4.0,2.0
12:47,1023.0,0.7057673509286413,10.757262952101675,11004.680000000013,328.21832451628023,322.44,-507.94,219.65606648199446,-490.3222591362126,0.03277471776737467,-7607.740000000002,0.6368836362173133,0.11883255463243475,2.217305585980285,0.718475073313783,0.28152492668621704,4.0,3.0
12:48,1019.0,0.6987242394504416,5.718508341511297,5827.160000000012,328.71656423503805,302.44,-507.94,218.187191011236,-487.0427361563518,0.017396471500664826,-8857.5,0.2896570583630992,0.062145918685503586,2.1780474351902925,0.7154072620215898,0.2845927379784102,4.0,2.0
12:49,1016.0,0.6998031496062992,5.363405511811036,5449.220000000013,328.40805011496326,312.44,-507.94,217.3612376933896,-488.8348196721311,0.01633152874886444,-8345.179999999998,0.28749941628216624,0.05900480446110914,2.1798511183191267,0.7155511811023622,0.2844488188976378,4.0,2.0
12:50,1013.0,0.6939782823297137,2.2941757156959652,2324.0000000000127,330.66378520527667,302.44,-507.94,218.45422475106687,-487.90103225806456,0.0069380918574791514,-9291.48,0.1101259229547074,0.024530809866390058,2.172057205720572,0.7097729516288253,0.29022704837117475,4.0,3.0
12:51,1011.0,0.7012858555885262,7.059129574678549,7136.7800000000125,328.488974730717,312.44,-507.94,218.23266572637522,-488.7092052980132,0.0214897001656307,-8059.2599999999975,0.3898930344163194,0.07699882414156195,2.1792494481236204,0.7161226508407518,0.2838773491592483,4.0,3.0
12:52,1015.0,0.7014778325123153,6.918758620689667,7022.540000000012,328.099791000951,302.44,-507.94,217.68578651685397,-488.34897689768985,0.021087360645924987,-8887.119999999999,0.34791368446132664,0.0754592524024126,2.187700831024931,0.7172413793103448,0.2827586206896552,4.0,2.0
12:53,1011.0,0.7042532146389713,9.720751730959456,9827.680000000011,326.597144088798,312.44,-507.94,217.7012359550562,-485.53712374581954,0.029763737702239352,-7843.380000000005,0.551678532304552,0.10808699719225705,2.181657458563536,0.7210682492581603,0.2789317507418398,4.0,3.0
12:54,1015.0,0.7083743842364532,13.222995073891637,13421.340000000011,324.3281024955103,292.44,-507.94,217.38575799721835,-482.69939189189193,0.04077042652840941,-6672.66,0.8855951226023928,0.1464477229033833,2.186489479512735,0.7270935960591133,0.2729064039408867,4.0,2.0
12:55,1020.0,0.7186274509803922,16.87970588235295,17217.30000000001,322.1793908127683,302.44,-507.94,215.38406548431107,-490.10181184669,0.05239225836193366,-6710.0,1.1297461254559482,0.18634228658570537,2.181657458563536,0.7303921568627451,0.2696078431372549,4.0,2.0
12:56,1020.0,0.7176470588235294,15.89880392156864,16216.780000000012,324.6283154258007,317.44,-507.94,216.96595628415304,-495.1468750000001,0.048975407153608506,-6924.4800000000005,1.031135629800124,0.1755795513154899,2.180452788514633,0.7264705882352941,0.2735294117647059,4.0,2.0
12:57,73512.0,0.7208619000979432,18.561939275220375,1364525.2800000003,322.76551748075036,312.44,-507.94,216.69543478260871,-493.1091228070175,0.05750905307388483,-355247.59999999794,1.6911758465800086,0.2045423180488615,2.1901275651691625,0.7306562193927522,0.2693437806072478,4.0,2.0
12:58,1022.0,0.7142857142857143,14.866829745596881,15193.900000000012,325.4672459899317,312.44,-507.94,217.76739726027398,-492.384589041096,0.04567842057463682,-7212.879999999999,0.927467906928431,0.16405319901390295,2.1919513206684407,0.7250489236790607,0.27495107632093935,4.0,2.0
12:59,1016.0,0.7096456692913385,10.655866141732295,10826.360000000011,327.77550354439404,317.44,-507.94,217.6688488210818,-495.29789830508474,0.03250964769027976,-7937.819999999999,0.6005090427835278,0.11751318254847028,2.185279468732706,0.718503937007874,0.281496062992126,4.0,2.0
13:00,1014.0,0.7100591715976331,10.92096646942802,11073.860000000011,328.1071132657298,302.44,-507.94,218.23722222222224,-496.79231292517005,0.03328475984787098,-6893.159999999997,0.7073249921054249,0.12106573585779415,2.219736842105263,0.7189349112426036,0.28106508875739644,4.0,2.0
13:01,1018.0,0.7072691552062869,10.032416502946969,10213.000000000015,326.82582663975097,317.44,-507.94,217.1566666666667,-490.40201342281875,0.030696522995428275,-6858.119999999999,0.6556719215963686,0.11097799643020932,2.187700831024931,0.7210216110019646,0.27897838899803534,4.0,2.0
13:02,1020.0,0.711764705882353,11.632980392156874,11865.640000000012,325.59543825987856,312.44,-507.94,215.96479338842977,-492.9414965986395,0.03572832732033502,-6087.719999999999,0.8581729723425833,0.12806858246376449,2.1786484416569563,0.7235294117647059,0.27647058823529413,4.0,1.0
13:03,1018.0,0.7033398821218074,8.950510805500992,9111.62000000001,327.4629321295967,312.44,-507.94,218.0196089385475,-486.7232450331126,0.02733289764216347,-6548.099999999999,0.6126587351216298,0.09827232680030017,2.1858844741227204,0.7200392927308448,0.27996070726915523,4.0,2.0
13:04,1016.0,0.7057086614173228,10.55757874015749,10726.500000000011,327.33246872713175,302.44,-507.94,218.60596931659694,-488.3410702341138,0.03225338073308705,-6055.16,0.7799571571974777,0.11642514728277413,2.184070796460177,0.7214566929133859,0.2785433070866142,4.0,2.0
13:05,1014.0,0.7159763313609467,15.699487179487186,15919.280000000006,324.6226361962917,302.44,-507.94,217.1658953168044,-492.16375,0.04836226876672295,-6274.4800000000005,1.117079330553841,0.17350813885747973,2.1828634604754007,0.727810650887574,0.27218934911242604,4.0,2.0
13:06,1012.0,0.7114624505928854,12.162549407114634,12308.50000000001,326.6680179333099,307.44,-507.94,217.4927777777778,-494.1311643835617,0.03723214009152757,-5695.92,0.9514360063981468,0.13404246569382697,2.187095155268833,0.7223320158102767,0.2776679841897233,4.0,2.0
13:07,1014.0,0.7071005917159763,11.580631163708095,11742.760000000007,325.5680866582927,312.44,-507.94,217.42744769874477,-485.3626936026936,0.03557053543722424,-4159.480000000027,1.2429952765158947,0.12728707158206973,2.1828634604754007,0.7238658777120316,0.27613412228796846,4.0,2.0
13:08,1018.0,0.7013752455795678,7.713261296660128,7852.10000000001,329.1308005788101,312.44,-507.94,218.9806162464986,-488.4870394736842,0.023435246057481006,-4681.419999999998,0.7384932831433594,0.08507295179686826,2.2258383727322704,0.7161100196463654,0.28388998035363455,4.0,2.0
13:09,1020.0,0.7,4.866882352941187,4964.22000000001,328.96804487794907,307.44,-507.94,216.7775350140056,-489.5913071895425,0.01479439243026433,-6778.39999999999,0.3224498360434497,0.05313676104120729,2.1780474351902925,0.7147058823529412,0.2852941176470588,4.0,2.0
13:10,1014.0,0.6982248520710059,4.977278106508882,5046.960000000006,329.3915761389185,312.44,-507.94,217.7606214689266,-487.34496732026145,0.015110520326147478,-7851.77999999999,0.2830088874517688,0.05512339241251799,2.187095155268833,0.7140039447731755,0.2859960552268245,4.0,3.0
13:11,1018.0,0.7043222003929273,8.843948919449913,9003.14000000001,325.6851388385725,312.44,-507.94,216.15966527196653,-484.9944850498339,0.027154904737097814,-5001.540000000014,0.7925535051006449,0.09764937204772567,2.1768467475192943,0.7239685658153242,0.27603143418467585,4.0,2.0
13:12,1014.0,0.7061143984220908,11.31844181459567,11476.900000000009,324.9096721548332,297.44,-507.94,216.99307262569835,-482.85281879194633,0.03483565675201553,-5332.420000000013,0.9476295237151626,0.12560634490689498,2.182260459519468,0.7268244575936884,0.27317554240631164,4.0,2.0
13:13,1014.0,0.7071005917159763,11.262603550295868,11420.28000000001,324.02409996582657,312.44,-507.94,215.8835146443515,-482.72121212121215,0.03475853663811947,-3945.6600000000076,1.2743696702330825,0.1248755969638533,2.17086311159978,0.727810650887574,0.27218934911242604,4.0,2.0
13:14,1014.0,0.7011834319526628,6.611676528599614,6704.240000000009,327.5186028704464,307.44,-507.94,217.14323488045005,-487.40792079207915,0.020187178592768168,-7163.059999999996,0.41208736404164426,0.07318503193689997,2.1792494481236204,0.7199211045364892,0.28007889546351084,4.0,2.0
13:15,1016.0,0.7096456692913385,11.50198818897639,11686.020000000013,325.5618563482977,322.44,-507.94,216.78257975034674,-490.21769491525424,0.03532965537790507,-5537.799999999998,0.9291111932941554,0.1270076782731099,2.1750483610635793,0.7253937007874016,0.27460629921259844,4.0,2.0
13:16,1016.0,0.7017716535433071,8.324311023622062,8457.500000000015,327.23588838543765,302.44,-507.94,218.0094249649369,-485.09313531353143,0.025438258207844247,-4083.039999999999,0.9120039216268357,0.09214459840073917,2.1756473829201104,0.7214566929133859,0.2785433070866142,4.0,2.0
13:17,1015.0,0.696551724137931,3.4566896551724255,3508.540000000012,327.60122196237285,312.44,-507.94,215.49516265912308,-483.267987012987,0.010551516366350579,-6210.539999999997,0.24873414250212653,0.03865156575038089,2.1637260273972605,0.7172413793103448,0.2827586206896552,4.0,3.0
13:18,1013.0,0.6939782823297137,0.3641658440276529,368.90000000001237,329.29082984285634,312.44,-507.94,215.65337126600286,-487.85619354838707,0.001105909460647415,-10204.340000000093,0.01591703123891176,0.004932144220913844,2.1696703296703297,0.7147087857847977,0.28529121421520237,0.0,2.0
13:19,1015.0,0.6935960591133005,0.6079014778325235,617.0200000000114,329.1978890941638,302.44,-507.94,215.53943181818184,-485.9252090032154,0.0018466141429559386,-10016.120000000046,0.027123020754476604,0.006185871437476919,2.132299168975069,0.7133004926108374,0.28669950738916256,0.0,3.0
13:20,1016.0,0.7007874015748031,7.77448818897639,7898.880000000012,326.9000914672771,317.44,-507.94,217.24477528089892,-482.8269736842106,0.023782459509512317,-7760.360000000004,0.44814853545929767,0.08520555235419082,2.17086311159978,0.7224409448818898,0.27755905511811024,0.0,3.0
13:21,1019.0,0.6938174681059862,3.8330912659470178,3905.920000000011,328.5962430902819,312.44,-507.94,217.7313719943423,-480.86589743589735,0.011665048966776758,-8811.119999999997,0.1951778644533527,0.042355923257924234,2.1346644481419856,0.7173699705593719,0.2826300294406281,0.0,2.0
13:22,1019.0,0.6869479882237488,0.2676938174681173,272.78000000001157,330.0535290973681,302.44,-507.94,218.72142857142856,-479.0978683385581,0.0008110618244265033,-10822.020000000008,0.011097943941215846,0.002397179083024221,2.1780474351902925,0.7144259077526988,0.2855740922473013,4.0,3.0
13:23,1020.0,0.6852941176470588,-3.24319607843136,-3308.059999999987,330.8057036049515,317.44,-507.94,216.7647496423462,-482.32591900311525,-0.009803930352737775,-14125.159999999994,-0.10311416658833561,-0.03646852329227009,2.1293513973139104,0.7088235294117647,0.2911764705882353,0.0,2.0
13:24,1020.0,0.6892156862745098,0.7014313725490303,715.460000000011,329.8989199521334,312.44,-507.94,217.71596017069703,-480.5642271293375,0.002126200875864657,-8546.500000000011,0.03685830802710859,0.007129250995405291,2.169074593720393,0.7127450980392157,0.2872549019607843,0.0,2.0
13:25,1019.0,0.7006869479882237,7.128518155053986,7263.960000000012,325.48421019778675,322.44,-507.94,215.86577030812325,-481.5219672131148,0.021901271802777175,-6454.839999999995,0.4954801909652958,0.07805018122842598,2.1744493392070483,0.7252208047105005,0.2747791952894995,4.0,2.0
13:26,1027.0,0.6952288218111002,2.5038364167478218,2571.440000000013,326.8722070903453,312.44,-507.94,214.9540056022409,-482.1269009584665,0.007659985653218225,-8942.039999999994,0.12661294803404657,0.026251738292413118,2.1696703296703297,0.7195715676728335,0.2804284323271665,0.0,2.0
13:27,1020.0,0.6882352941176471,-0.2242941176470443,-228.7799999999852,328.6855496781303,312.44,-507.94,216.2163532763533,-478.02723270440254,-0.0006823972573990164,-9917.800000000021,-0.010156429152822501,-0.003200157702347309,2.1768467475192943,0.7147058823529412,0.2852941176470588,0.0,2.0
13:28,1020.0,0.7029411764705882,7.040078431372561,7180.880000000012,326.16337482784763,312.44,-507.94,215.20011157601118,-485.53663366336644,0.021584515536388432,-5852.960000000011,0.5401824211577465,0.077181819380612,2.132890160984209,0.7215686274509804,0.2784313725490196,0.0,3.0
13:29,1020.0,0.6931372549019608,3.479764705882366,3549.3600000000133,327.80808558637364,312.44,-507.94,216.77380480905236,-478.3058146964855,0.010615249772310723,-6677.100000000002,0.23404561246450345,0.03777173624274826,2.17086311159978,0.7176470588235294,0.2823529411764706,0.0,2.0
